Date,Open,High,Low,Close,Adj Close,Volume
2019-11-11,75.599998,86.699997,75.599998,76.449997,74.035980,1127734
2019-11-18,76.900002,92.000000,76.199997,90.849998,87.981277,3102049
2019-11-25,91.000000,92.000000,87.000000,89.199997,86.383377,498410
2019-12-02,88.050003,91.300003,86.599998,88.400002,85.608650,388443
2019-12-09,88.550003,89.900002,83.599998,87.000000,84.252861,651785
2019-12-16,86.550003,87.650002,79.949997,83.800003,81.153900,511378
2019-12-23,82.599998,84.500000,81.300003,83.550003,80.911789,199093
2019-12-30,83.550003,86.400002,82.150002,83.500000,80.863365,527540
2020-01-06,82.349998,84.500000,81.150002,82.750000,80.137054,621196
2020-01-13,83.349998,92.949997,82.000000,88.500000,85.705482,1982586
2020-01-20,89.000000,94.000000,85.150002,93.199997,90.257072,1616905
2020-01-27,92.250000,102.000000,88.949997,89.400002,86.577072,5095994
2020-02-03,89.000000,98.500000,89.000000,95.050003,92.048668,4061183
2020-02-10,94.400002,109.000000,94.349998,95.800003,92.774986,6982803
2020-02-17,95.250000,100.900002,92.800003,98.949997,95.825500,3005068
2020-02-24,97.900002,103.500000,87.099998,87.500000,84.737053,3979076
2020-03-02,89.000000,90.699997,81.000000,83.699997,81.057053,982454
2020-03-09,82.500000,83.449997,56.049999,65.949997,63.867531,3412058
2020-03-16,63.049999,66.000000,52.900002,59.099998,57.233829,2634230
2020-03-23,56.000000,57.099998,45.250000,56.150002,54.376984,1247482
2020-03-30,56.900002,60.000000,50.750000,55.000000,53.263298,1070381
2020-04-06,55.000000,64.800003,55.000000,61.700001,59.751736,527972
2020-04-13,63.200001,74.500000,61.000000,70.650002,68.419121,941878
2020-04-20,71.449997,71.599998,65.050003,65.900002,63.819111,718806
2020-04-27,65.900002,68.250000,62.700001,64.650002,62.608582,760396
2020-05-04,63.450001,64.650002,60.000000,60.599998,58.686466,390316
2020-05-11,61.000000,64.400002,57.099998,63.849998,61.833843,635196
2020-05-18,67.000000,70.349998,65.349998,67.050003,64.932800,639490
2020-05-25,67.050003,67.900002,64.500000,65.550003,63.480164,200618
2020-06-01,66.349998,90.150002,66.050003,88.650002,85.850746,1284970
2020-06-08,97.900002,97.900002,73.099998,77.050003,74.617035,2498990
2020-06-15,77.699997,96.699997,77.699997,92.699997,89.772858,8258932
2020-06-22,94.500000,108.699997,89.300003,99.400002,96.261307,9415563
2020-06-29,98.099998,114.800003,94.699997,109.150002,105.703430,12028769
2020-07-06,110.000000,127.900002,106.150002,122.400002,118.535049,17486298
2020-07-13,123.000000,123.449997,105.849998,110.900002,107.398170,9207767
2020-07-20,111.699997,115.150002,106.199997,108.900002,105.461334,5496080
2020-07-27,109.500000,112.349998,103.349998,106.300003,102.943428,3035310
2020-08-03,105.949997,111.250000,105.000000,108.349998,104.928688,3038368
2020-08-10,119.000000,130.300003,111.650002,120.949997,117.130829,11769908
2020-08-17,122.000000,131.850006,117.000000,126.699997,122.699257,5540401
2020-08-24,126.900002,134.899994,120.800003,128.550003,124.490852,8466194
2020-08-31,129.000000,130.000000,116.599998,121.500000,117.663467,3760053
2020-09-07,121.949997,124.000000,110.800003,122.199997,120.676308,3498384
2020-09-14,123.550003,128.399994,118.900002,122.699997,121.170074,4233933
2020-09-21,122.500000,125.699997,113.500000,116.800003,115.343651,2133265
2020-09-28,119.000000,124.400002,113.000000,114.199997,112.776062,1625289
2020-10-05,114.949997,119.000000,112.349998,114.050003,112.627937,1773642
2020-10-12,113.750000,117.800003,108.349998,109.949997,108.579048,1336060
2020-10-19,110.300003,112.400002,106.300003,107.550003,106.208977,697302
2020-10-26,108.650002,110.099998,105.000000,107.500000,106.159607,1093707
2020-11-02,108.000000,111.750000,103.500000,110.750000,109.369080,880561
2020-11-09,111.800003,112.199997,105.449997,110.650002,109.270325,1874730
2020-11-16,108.750000,111.099998,107.000000,108.500000,107.147133,992909
2020-11-23,108.849998,113.949997,106.849998,112.199997,110.800995,2436327
2020-11-30,112.199997,122.599998,112.000000,117.750000,116.281792,2568535
2020-12-07,118.000000,134.800003,118.000000,126.250000,124.675819,7795471
2020-12-14,124.250000,129.949997,122.099998,124.750000,123.194519,2542736
2020-12-21,124.099998,125.500000,113.099998,119.400002,117.911224,1201570
2020-12-28,119.500000,127.699997,117.599998,124.849998,123.293266,2612787
2021-01-04,125.500000,131.500000,121.349998,128.750000,127.144646,3100186
2021-01-11,128.300003,132.000000,122.099998,128.350006,126.749634,3242055
2021-01-18,130.000000,130.850006,120.050003,121.150002,119.639412,1382464
2021-01-25,121.449997,122.199997,113.800003,116.500000,115.047379,713598
2021-02-01,117.199997,121.900002,115.550003,120.800003,119.293777,1180496
2021-02-08,120.099998,123.550003,118.150002,119.300003,117.812477,1044832
2021-02-15,119.900002,120.000000,114.699997,115.650002,114.207985,1052100
2021-02-22,115.000000,116.900002,108.349998,110.050003,108.677811,2236307
2021-03-01,112.050003,155.699997,112.050003,150.300003,148.425949,14450253
2021-03-08,151.100006,158.000000,136.000000,139.250000,137.513733,3150690
2021-03-15,139.800003,145.000000,122.699997,137.350006,135.637421,3908030
2021-03-22,136.500000,143.899994,129.500000,133.500000,131.835419,2046744
2021-03-29,133.500000,136.199997,129.000000,132.800003,131.144150,862986
2021-04-05,134.800003,134.800003,121.300003,122.550003,121.021950,1793029
2021-04-12,121.250000,121.349998,112.000000,117.800003,116.331177,948439
2021-04-19,113.000000,123.000000,110.349998,112.599998,111.196014,2097059
2021-04-26,113.900002,120.000000,113.800003,115.550003,114.109230,1173613
2021-05-03,115.000000,119.900002,114.500000,116.949997,115.491776,1039656
2021-05-10,117.900002,129.699997,116.849998,124.650002,123.095764,3423155
2021-05-17,124.650002,129.000000,119.550003,124.949997,123.392021,2355854
2021-05-24,126.300003,146.500000,126.000000,134.199997,132.526688,9753080
2021-05-31,135.000000,141.899994,127.699997,140.750000,138.995010,4679203
2021-06-07,142.199997,177.399994,140.050003,170.550003,168.423447,18919999
2021-06-14,172.000000,184.500000,161.250000,178.350006,176.126190,9044829
2021-06-21,173.000000,183.250000,170.000000,172.500000,170.349136,3996552
2021-06-28,172.000000,175.449997,162.000000,165.850006,163.782043,4040027
2021-07-05,165.850006,177.449997,163.350006,170.250000,168.127182,5466662
2021-07-12,171.949997,187.500000,165.500000,178.350006,176.126190,10170280
2021-07-19,174.699997,178.449997,167.500000,172.199997,170.052856,4012514
2021-07-26,170.500000,178.699997,167.300003,171.199997,169.065338,2889061
2021-08-02,170.750000,184.800003,169.949997,174.300003,172.126694,4593513
2021-08-09,174.000000,174.699997,150.000000,166.449997,164.374573,3626009
2021-08-16,166.000000,166.500000,149.149994,152.350006,150.450394,1417227
2021-08-23,152.800003,161.300003,146.100006,153.350006,152.585175,1672364
2021-08-30,154.899994,162.149994,151.649994,158.699997,157.908478,1799565
2021-09-06,161.199997,174.399994,160.850006,172.399994,171.540146,3134960
2021-09-13,172.600006,184.899994,169.100006,173.850006,172.982925,5107579
2021-09-20,170.500000,210.000000,170.050003,203.100006,202.087036,14947829
2021-09-27,204.000000,214.000000,189.000000,206.100006,205.072067,5852663
2021-10-04,206.949997,212.399994,190.500000,193.949997,192.982666,2992073
2021-10-11,194.699997,214.800003,193.300003,206.600006,205.569580,3728811
2021-10-18,207.050003,211.449997,191.000000,191.649994,190.694138,2703796
2021-10-25,193.949997,238.300003,191.899994,220.199997,219.101746,9991635
2021-11-01,222.100006,261.750000,221.000000,258.600006,257.310242,6790632
2021-11-08,261.649994,283.899994,253.000000,275.750000,274.374695,10683352
2021-11-15,278.700012,290.000000,259.500000,262.899994,261.588776,4416658
2021-11-22,263.100006,268.850006,246.300003,248.800003,247.559097,1881864
2021-11-29,240.000000,261.600006,240.000000,257.350006,256.066467,1696655
2021-12-06,259.399994,269.899994,252.100006,261.399994,260.096252,2223374
2021-12-13,263.399994,263.899994,237.100006,238.800003,237.608978,1980874
2021-12-20,234.000000,235.000000,217.699997,227.850006,226.713593,1449018
2021-12-27,228.750000,243.899994,225.949997,234.199997,233.031921,1651264
2022-01-03,234.850006,243.899994,232.300003,234.649994,233.479675,1220191
2022-01-10,235.899994,241.300003,230.600006,231.899994,230.743378,1183660
2022-01-17,233.899994,253.149994,223.649994,227.600006,226.464844,2647670
2022-01-24,225.649994,229.300003,206.300003,212.600006,211.539658,1121704
2022-01-31,215.000000,244.300003,213.000000,229.949997,228.803116,1678815
2022-02-07,226.100006,230.000000,213.050003,215.100006,214.027191,963554
2022-02-14,212.149994,221.500000,198.600006,202.850006,201.838287,1393173
2022-02-21,198.500000,206.750000,175.000000,197.199997,196.216461,1688115
2022-02-28,194.000000,197.750000,184.199997,186.300003,185.370819,1012386
2022-03-07,184.750000,222.000000,180.250000,215.449997,214.375427,3382674
2022-03-14,216.550003,230.600006,212.850006,221.300003,220.196259,1481292
2022-03-21,225.000000,226.649994,214.699997,218.850006,217.758484,1279685
2022-03-28,219.750000,230.500000,211.350006,222.350006,221.241028,1794895
2022-04-04,222.699997,248.000000,222.699997,244.449997,243.230789,4720417
2022-04-11,245.000000,252.350006,236.250000,238.750000,237.559219,1448058
2022-04-18,233.500000,279.950012,231.600006,276.750000,275.369690,5782490
2022-04-25,278.500000,284.000000,252.100006,252.899994,251.638641,3062956
2022-05-02,251.000000,275.000000,242.050003,253.050003,251.787903,2596387
2022-05-09,251.000000,252.100006,214.399994,222.149994,221.042007,1610794
2022-05-16,223.750000,239.899994,217.000000,233.149994,231.987152,1827675
2022-05-23,234.000000,238.899994,206.149994,211.600006,210.544647,1058195
2022-05-30,215.000000,232.199997,212.500000,223.899994,222.783279,750891
2022-06-06,223.899994,231.350006,219.250000,222.550003,221.440033,467018
2022-06-13,223.000000,223.000000,193.100006,194.750000,193.778671,878024
2022-06-20,195.500000,198.350006,182.449997,192.850006,191.888153,972117
2022-06-27,195.000000,202.000000,192.100006,195.699997,194.723938,470601
2022-07-04,195.699997,211.949997,195.350006,205.699997,204.674057,439953
2022-07-11,205.399994,216.000000,205.050003,214.800003,213.728683,434889
2022-07-18,216.800003,249.000000,210.600006,237.699997,236.514465,2937705
2022-07-25,237.649994,294.799988,236.350006,283.000000,281.588531,9124324
2022-08-01,285.000000,287.799988,258.200012,272.649994,271.290131,1964772
2022-08-08,274.399994,295.000000,272.100006,276.000000,274.623444,4152172
2022-08-15,276.000000,313.000000,274.000000,308.899994,308.899994,6828632
2022-08-22,309.149994,374.500000,298.950012,356.700012,356.700012,15118413
2022-08-29,348.000000,373.899994,336.250000,354.649994,354.649994,7648110
2022-09-05,357.899994,359.000000,320.950012,329.549988,329.549988,4405786
2022-09-12,329.000000,356.450012,328.799988,343.000000,343.000000,5153499
2022-09-19,346.000000,353.750000,307.950012,310.649994,310.649994,3506902
2022-09-26,303.600006,311.649994,288.850006,301.750000,301.750000,2827076
2022-10-03,303.799988,321.299988,299.100006,319.649994,319.649994,2853777
2022-10-10,316.299988,328.450012,295.600006,305.649994,305.649994,2078469
2022-10-17,304.250000,317.100006,301.200012,305.399994,305.399994,1750826
2022-10-24,307.899994,318.600006,304.000000,305.450012,305.450012,975205
2022-10-31,305.700012,333.500000,302.850006,327.299988,327.299988,2820866
2022-11-07,332.200012,346.899994,308.950012,317.350006,317.350006,3447543
2022-11-14,318.200012,340.000000,309.600006,322.700012,322.700012,2228557
2022-11-21,322.700012,336.000000,310.000000,312.250000,312.250000,1597749
2022-11-28,311.000000,317.000000,302.100006,308.250000,308.250000,1361522
2022-12-05,308.799988,331.899994,304.000000,320.950012,320.950012,4701833
2022-12-12,319.399994,319.399994,296.700012,299.100006,299.100006,1127668
2022-12-19,299.049988,300.049988,257.100006,259.700012,259.700012,2537039
2022-12-26,261.000000,297.700012,251.649994,285.700012,285.700012,4652511
2023-01-02,287.000000,304.000000,274.850006,283.600006,283.600006,3740770
2023-01-09,286.399994,298.799988,281.000000,283.549988,283.549988,1836933
2023-01-16,284.049988,288.000000,279.000000,281.100006,281.100006,765279
2023-01-23,281.850006,282.500000,251.149994,260.600006,260.600006,1213539
2023-01-27,275.750000,276.450012,251.149994,260.600006,260.600006,447470
